date,time,origin,destination,total_count
2018-02-2,12:00:00,BL,PR,40
2018-02-2,12:00:00,BL,QT,66
2018-02-2,12:00:00,BL,RC,40
2018-02-2,12:00:00,BL,RV,40
2018-02-2,12:00:00,BL,SB,40
2018-02-2,12:00:00,BL,SE,40
2018-02-2,12:00:00,BL,SG,40
2018-02-2,12:00:00,BL,SI,40
2018-02-2,12:00:00,BL,SK,40
2018-02-2,12:00:00,BL,SL,40
2018-02-2,12:00:00,BL,SR,40
2018-02-2,12:00:00,BL,SV,40
2018-02-2,12:00:00,BL,TM,40
2018-02-2,12:00:00,BL,TN,40
2018-02-2,12:00:00,BL,TP,40
2018-02-2,12:00:00,BL,TS,117
2018-02-2,12:00:00,BL,WC,40
2018-02-2,12:00:00,BL,WD,40
2018-02-2,12:00:00,BL,WI,134
2018-02-2,12:00:00,BL,YS,40
2018-02-2,13:00:00,BL,AM,40
2018-02-2,13:00:00,BL,BD,40
2018-02-2,13:00:00,BL,BK,40
2018-02-2,13:00:00,BL,BL,1883
2018-02-2,13:00:00,BL,BM,53
2018-02-2,13:00:00,BL,BP,40
2018-02-2,13:00:00,BL,BS,40
2018-02-2,13:00:00,BL,BT,40
2018-02-2,13:00:00,BL,CC,40
2018-02-2,13:00:00,BL,CH,40
2018-02-2,13:00:00,BL,CK,40
2018-02-2,13:00:00,BL,CL,59
2018-02-2,13:00:00,BL,DT,40
2018-02-2,13:00:00,BL,GL,40
2018-02-2,13:00:00,BL,HG,42
2018-02-2,13:00:00,BL,JE,382
2018-02-2,13:00:00,BL,JW,776
2018-02-2,13:00:00,BL,KL,40
2018-02-2,13:00:00,BL,MD,40
2018-02-2,13:00:00,BL,ME,40
2018-02-2,13:00:00,BL,MP,40
2018-02-2,13:00:00,BL,MS,40
2018-02-2,13:00:00,BL,MU,40
2018-02-2,13:00:00,BL,NA,40
2018-02-2,13:00:00,BL,NT,40
2018-02-2,13:00:00,BL,NV,40
2018-02-2,13:00:00,BL,OR,40
2018-02-2,13:00:00,BL,OT,40
2018-02-2,13:00:00,BL,PG,40
2018-02-2,13:00:00,BL,PL,40
2018-02-2,13:00:00,BL,PN,470
2018-02-2,13:00:00,BL,PR,40
2018-02-2,13:00:00,BL,QT,58
2018-02-2,13:00:00,BL,RC,40
2018-02-2,13:00:00,BL,RV,40
2018-02-2,13:00:00,BL,SB,40
2018-02-2,13:00:00,BL,SE,40
2018-02-2,13:00:00,BL,SG,40
2018-02-2,13:00:00,BL,SI,40
2018-02-2,13:00:00,BL,SK,40
2018-02-2,13:00:00,BL,SL,40
2018-02-2,13:00:00,BL,SM,40
2018-02-2,13:00:00,BL,SR,40
2018-02-2,13:00:00,BL,SV,40
2018-02-2,13:00:00,BL,TM,40
2018-02-2,13:00:00,BL,TN,40
2018-02-2,13:00:00,BL,TP,40
2018-02-2,13:00:00,BL,TS,182
2018-02-2,13:00:00,BL,WC,40
2018-02-2,13:00:00,BL,WD,40
2018-02-2,13:00:00,BL,WI,165
2018-02-2,13:00:00,BL,YS,40
2018-02-2,14:00:00,BL,AM,40
2018-02-2,14:00:00,BL,BD,40
2018-02-2,14:00:00,BL,BK,65
2018-02-2,14:00:00,BL,BL,1685
2018-02-2,14:00:00,BL,BM,68
2018-02-2,14:00:00,BL,BP,40
2018-02-2,14:00:00,BL,BS,40
2018-02-2,14:00:00,BL,BT,40
2018-02-2,14:00:00,BL,CC,40
2018-02-2,14:00:00,BL,CH,40
2018-02-2,14:00:00,BL,CK,40
2018-02-2,14:00:00,BL,CL,65
2018-02-2,14:00:00,BL,DT,40
2018-02-2,14:00:00,BL,GL,47
2018-02-2,14:00:00,BL,HG,40
2018-02-2,14:00:00,BL,JE,292
2018-02-2,14:00:00,BL,JW,668
2018-02-2,14:00:00,BL,KL,40
2018-02-2,14:00:00,BL,LK,40
2018-02-2,14:00:00,BL,ME,40
2018-02-2,14:00:00,BL,MP,40
2018-02-2,14:00:00,BL,MU,40
2018-02-2,14:00:00,BL,NA,40
2018-02-2,14:00:00,BL,NT,40
2018-02-2,14:00:00,BL,NV,40
2018-02-2,14:00:00,BL,OR,40
2018-02-2,14:00:00,BL,OT,40
2018-02-2,14:00:00,BL,PG,40
2018-02-2,14:00:00,BL,PL,40
2018-02-2,14:00:00,BL,PN,406
2018-02-2,14:00:00,BL,PR,40
2018-02-2,14:00:00,BL,QT,58
2018-02-2,14:00:00,BL,RC,40
2018-02-2,14:00:00,BL,RV,40
2018-02-2,14:00:00,BL,SB,40
2018-02-2,14:00:00,BL,SE,40
2018-02-2,14:00:00,BL,SG,40
2018-02-2,14:00:00,BL,SI,40
2018-02-2,14:00:00,BL,SK,40
2018-02-2,14:00:00,BL,SL,40
2018-02-2,14:00:00,BL,SM,40
2018-02-2,14:00:00,BL,SR,40
2018-02-2,14:00:00,BL,SV,40
2018-02-2,14:00:00,BL,TH,40
2018-02-2,14:00:00,BL,TM,40
2018-02-2,14:00:00,BL,TN,40
2018-02-2,14:00:00,BL,TP,40
2018-02-2,14:00:00,BL,TS,170
2018-02-2,14:00:00,BL,WC,40
2018-02-2,14:00:00,BL,WD,63
2018-02-2,14:00:00,BL,WI,128
2018-02-2,14:00:00,BL,YS,40
2018-02-2,15:00:00,BL,AM,40
2018-02-2,15:00:00,BL,BD,55
2018-02-2,15:00:00,BL,BK,73
2018-02-2,15:00:00,BL,BL,1666
2018-02-2,15:00:00,BL,BM,55
2018-02-2,15:00:00,BL,BP,40
2018-02-2,15:00:00,BL,BS,40
2018-02-2,15:00:00,BL,BT,40
2018-02-2,15:00:00,BL,CC,40
2018-02-2,15:00:00,BL,CH,40
2018-02-2,15:00:00,BL,CK,57
2018-02-2,15:00:00,BL,CL,59
2018-02-2,15:00:00,BL,DT,40
2018-02-2,15:00:00,BL,GL,43
2018-02-2,15:00:00,BL,HG,40
2018-02-2,15:00:00,BL,JE,371
2018-02-2,15:00:00,BL,JW,802
2018-02-2,15:00:00,BL,KL,47
2018-02-2,15:00:00,BL,LK,40
2018-02-2,15:00:00,BL,MD,40
2018-02-2,15:00:00,BL,MP,40
2018-02-2,15:00:00,BL,MU,40
2018-02-2,15:00:00,BL,NA,40
2018-02-2,15:00:00,BL,NT,40
2018-02-2,15:00:00,BL,NV,40
2018-02-2,15:00:00,BL,OR,40
2018-02-2,15:00:00,BL,OT,40
2018-02-2,15:00:00,BL,PG,40
2018-02-2,15:00:00,BL,PL,40
2018-02-2,15:00:00,BL,PN,414
2018-02-2,15:00:00,BL,PR,40
2018-02-2,15:00:00,BL,QT,63
2018-02-2,15:00:00,BL,RC,40
2018-02-2,15:00:00,BL,RV,40
2018-02-2,15:00:00,BL,SB,40
2018-02-2,15:00:00,BL,SE,40
2018-02-2,15:00:00,BL,SG,40
2018-02-2,15:00:00,BL,SI,40
2018-02-2,15:00:00,BL,SK,40
2018-02-2,15:00:00,BL,SL,40
2018-02-2,15:00:00,BL,SR,40
2018-02-2,15:00:00,BL,SV,40
2018-02-2,15:00:00,BL,TH,40
2018-02-2,15:00:00,BL,TM,40
2018-02-2,15:00:00,BL,TN,40
2018-02-2,15:00:00,BL,TP,40
2018-02-2,15:00:00,BL,TS,235
2018-02-2,15:00:00,BL,WC,40
2018-02-2,15:00:00,BL,WD,74
2018-02-2,15:00:00,BL,WI,96
2018-02-2,15:00:00,BL,YS,40
2018-02-2,16:00:00,BL,AM,40
2018-02-2,16:00:00,BL,BD,51
2018-02-2,16:00:00,BL,BK,140
2018-02-2,16:00:00,BL,BL,1320
2018-02-2,16:00:00,BL,BM,81
2018-02-2,16:00:00,BL,BP,70
2018-02-2,16:00:00,BL,BS,40
2018-02-2,16:00:00,BL,BT,46
2018-02-2,16:00:00,BL,CC,40
2018-02-2,16:00:00,BL,CH,40
2018-02-2,16:00:00,BL,CK,131
2018-02-2,16:00:00,BL,CL,89
2018-02-2,16:00:00,BL,DT,55
2018-02-2,16:00:00,BL,GL,63
2018-02-2,16:00:00,BL,HG,47
2018-02-2,16:00:00,BL,JE,493
2018-02-2,16:00:00,BL,JW,1148
2018-02-2,16:00:00,BL,KL,49
2018-02-2,16:00:00,BL,MP,40
2018-02-2,16:00:00,BL,MS,40
2018-02-2,16:00:00,BL,MU,40
2018-02-2,16:00:00,BL,NA,40
2018-02-2,16:00:00,BL,NT,40
2018-02-2,16:00:00,BL,NV,40
2018-02-2,16:00:00,BL,OR,40
2018-02-2,16:00:00,BL,OT,40
2018-02-2,16:00:00,BL,PG,42
2018-02-2,16:00:00,BL,PL,40
2018-02-2,16:00:00,BL,PN,331
2018-02-2,16:00:00,BL,PR,40
2018-02-2,16:00:00,BL,QT,90
2018-02-2,16:00:00,BL,RC,45
2018-02-2,16:00:00,BL,RV,40
2018-02-2,16:00:00,BL,SB,42
2018-02-2,16:00:00,BL,SE,40
2018-02-2,16:00:00,BL,SG,40
2018-02-2,16:00:00,BL,SI,40
2018-02-2,16:00:00,BL,SK,55
2018-02-2,16:00:00,BL,SL,40
2018-02-2,16:00:00,BL,SM,40
2018-02-2,16:00:00,BL,SR,40
2018-02-2,16:00:00,BL,SV,40
2018-02-2,16:00:00,BL,TH,40
2018-02-2,16:00:00,BL,TM,47
2018-02-2,16:00:00,BL,TN,40
2018-02-2,16:00:00,BL,TP,40
2018-02-2,16:00:00,BL,TS,240
2018-02-2,16:00:00,BL,WC,40
2018-02-2,16:00:00,BL,WD,132
2018-02-2,16:00:00,BL,WI,53
2018-02-2,16:00:00,BL,YS,68
2018-02-2,17:00:00,BL,AM,59
2018-02-2,17:00:00,BL,BD,112
2018-02-2,17:00:00,BL,BK,266
2018-02-2,17:00:00,BL,BL,981
2018-02-2,17:00:00,BL,BM,146
2018-02-2,17:00:00,BL,BP,153
2018-02-2,17:00:00,BL,BS,50
2018-02-2,17:00:00,BL,BT,73
2018-02-2,17:00:00,BL,CC,40
2018-02-2,17:00:00,BL,CH,40
2018-02-2,17:00:00,BL,CK,301
2018-02-2,17:00:00,BL,CL,198
2018-02-2,17:00:00,BL,DT,77
2018-02-2,17:00:00,BL,GL,66
2018-02-2,17:00:00,BL,HG,66
2018-02-2,17:00:00,BL,JE,836
2018-02-2,17:00:00,BL,JW,2030
2018-02-2,17:00:00,BL,KL,58
2018-02-2,17:00:00,BL,LK,40
2018-02-2,17:00:00,BL,MD,40
2018-02-2,17:00:00,BL,MP,40
2018-02-2,17:00:00,BL,MU,40
2018-02-2,17:00:00,BL,NA,40
2018-02-2,17:00:00,BL,NT,40
2018-02-2,17:00:00,BL,NV,40
2018-02-2,17:00:00,BL,OR,59
2018-02-2,17:00:00,BL,OT,40
2018-02-2,17:00:00,BL,PG,59
2018-02-2,17:00:00,BL,PL,40
2018-02-2,17:00:00,BL,PN,327
2018-02-2,17:00:00,BL,PR,42
2018-02-2,17:00:00,BL,QT,163
2018-02-2,17:00:00,BL,RC,49
2018-02-2,17:00:00,BL,RV,40
2018-02-2,17:00:00,BL,SB,81
2018-02-2,17:00:00,BL,SE,88
2018-02-2,17:00:00,BL,SG,68
2018-02-2,17:00:00,BL,SI,40
2018-02-2,17:00:00,BL,SK,57
2018-02-2,17:00:00,BL,SL,40
2018-02-2,17:00:00,BL,SM,40
2018-02-2,17:00:00,BL,SR,51
2018-02-2,17:00:00,BL,SV,40
2018-02-2,17:00:00,BL,TM,93
2018-02-2,17:00:00,BL,TN,40
2018-02-2,17:00:00,BL,TP,55
2018-02-2,17:00:00,BL,TS,271
2018-02-2,17:00:00,BL,WC,40
2018-02-2,17:00:00,BL,WD,235
2018-02-2,17:00:00,BL,WI,63
2018-02-2,17:00:00,BL,YS,122
2018-02-2,18:00:00,BL,AM,40
2018-02-2,18:00:00,BL,BD,59
2018-02-2,18:00:00,BL,BK,178
2018-02-2,18:00:00,BL,BL,779
2018-02-2,18:00:00,BL,BM,93
2018-02-2,18:00:00,BL,BP,84
2018-02-2,18:00:00,BL,BS,40
2018-02-2,18:00:00,BL,BT,47
2018-02-2,18:00:00,BL,CB,40
2018-02-2,18:00:00,BL,CC,40
2018-02-2,18:00:00,BL,CH,40
2018-02-2,18:00:00,BL,CK,154
2018-02-2,18:00:00,BL,CL,162
2018-02-2,18:00:00,BL,DT,47
2018-02-2,18:00:00,BL,GL,73
2018-02-2,18:00:00,BL,HG,40
2018-02-2,18:00:00,BL,JE,745
2018-02-2,18:00:00,BL,JW,1553
2018-02-2,18:00:00,BL,KL,40
2018-02-2,18:00:00,BL,LK,40
2018-02-2,18:00:00,BL,ME,40
2018-02-2,18:00:00,BL,MP,40
2018-02-2,18:00:00,BL,MU,40
2018-02-2,18:00:00,BL,NA,40
2018-02-2,18:00:00,BL,NT,40
2018-02-2,18:00:00,BL,NV,40
2018-02-2,18:00:00,BL,OR,40
2018-02-2,18:00:00,BL,OT,40
2018-02-2,18:00:00,BL,PG,40
2018-02-2,18:00:00,BL,PL,40
2018-02-2,18:00:00,BL,PN,203
2018-02-2,18:00:00,BL,PR,40
2018-02-2,18:00:00,BL,QT,89
2018-02-2,18:00:00,BL,RC,40
2018-02-2,18:00:00,BL,RV,40
2018-02-2,18:00:00,BL,SB,53
2018-02-2,18:00:00,BL,SE,40
2018-02-2,18:00:00,BL,SG,40
2018-02-2,18:00:00,BL,SI,40
2018-02-2,18:00:00,BL,SK,40
2018-02-2,18:00:00,BL,SL,40
2018-02-2,18:00:00,BL,SM,40
2018-02-2,18:00:00,BL,SR,40
2018-02-2,18:00:00,BL,TM,43
2018-02-2,18:00:00,BL,TN,40
2018-02-2,18:00:00,BL,TP,41
2018-02-2,18:00:00,BL,TS,385
2018-02-2,18:00:00,BL,WC,50
2018-02-2,18:00:00,BL,WD,173
2018-02-2,18:00:00,BL,WI,51
2018-02-2,18:00:00,BL,YS,61
2018-02-2,19:00:00,BL,AM,40
2018-02-2,19:00:00,BL,BD,40
2018-02-2,19:00:00,BL,BK,86
2018-02-2,19:00:00,BL,BL,624
2018-02-2,19:00:00,BL,BM,40
2018-02-2,19:00:00,BL,BP,47
2018-02-2,19:00:00,BL,BS,40
2018-02-2,19:00:00,BL,BT,40
2018-02-2,19:00:00,BL,CH,40
2018-02-2,19:00:00,BL,CK,85
2018-02-2,19:00:00,BL,CL,77
2018-02-2,19:00:00,BL,DT,40
2018-02-2,19:00:00,BL,GL,40
2018-02-2,19:00:00,BL,HG,40
2018-02-2,19:00:00,BL,JE,392
2018-02-2,19:00:00,BL,JW,1007
2018-02-2,19:00:00,BL,KL,40
2018-02-2,19:00:00,BL,MD,40
2018-02-2,19:00:00,BL,MP,40
2018-02-2,19:00:00,BL,MS,40
2018-02-2,19:00:00,BL,NA,40
2018-02-2,19:00:00,BL,NT,40
2018-02-2,19:00:00,BL,NV,40
2018-02-2,19:00:00,BL,OR,40
2018-02-2,19:00:00,BL,OT,40
2018-02-2,19:00:00,BL,PG,40
2018-02-2,19:00:00,BL,PL,40
2018-02-2,19:00:00,BL,PN,143
2018-02-2,19:00:00,BL,PR,40
2018-02-2,19:00:00,BL,QT,55
2018-02-2,19:00:00,BL,RC,40
2018-02-2,19:00:00,BL,RV,40
2018-02-2,19:00:00,BL,SB,40
2018-02-2,19:00:00,BL,SE,40
2018-02-2,19:00:00,BL,SG,40
2018-02-2,19:00:00,BL,SI,40
2018-02-2,19:00:00,BL,SK,40
2018-02-2,19:00:00,BL,SL,40
2018-02-2,19:00:00,BL,SM,40
2018-02-2,19:00:00,BL,SR,40
2018-02-2,19:00:00,BL,TH,40
2018-02-2,19:00:00,BL,TM,40
2018-02-2,19:00:00,BL,TP,40
2018-02-2,19:00:00,BL,TS,182
2018-02-2,19:00:00,BL,WC,40
2018-02-2,19:00:00,BL,WD,88
2018-02-2,19:00:00,BL,WI,40
2018-02-2,19:00:00,BL,YS,40
2018-02-2,20:00:00,BL,AM,40
2018-02-2,20:00:00,BL,BD,40
2018-02-2,20:00:00,BL,BK,55
2018-02-2,20:00:00,BL,BL,545
2018-02-2,20:00:00,BL,BM,40
2018-02-2,20:00:00,BL,BP,40
2018-02-2,20:00:00,BL,BS,40
2018-02-2,20:00:00,BL,BT,40
2018-02-2,20:00:00,BL,CH,40
2018-02-2,20:00:00,BL,CK,47
2018-02-2,20:00:00,BL,CL,40
2018-02-2,20:00:00,BL,DT,40
2018-02-2,20:00:00,BL,GL,40
2018-02-2,20:00:00,BL,HG,40
2018-02-2,20:00:00,BL,JE,211
2018-02-2,20:00:00,BL,JW,744
2018-02-2,20:00:00,BL,KL,40
2018-02-2,20:00:00,BL,MD,40
2018-02-2,20:00:00,BL,MP,40
2018-02-2,20:00:00,BL,MS,40
2018-02-2,20:00:00,BL,MU,40
2018-02-2,20:00:00,BL,NT,40
2018-02-2,20:00:00,BL,NV,40
2018-02-2,20:00:00,BL,OR,40
2018-02-2,20:00:00,BL,OT,40
2018-02-2,20:00:00,BL,PG,40
2018-02-2,20:00:00,BL,PN,74
2018-02-2,20:00:00,BL,PR,40
2018-02-2,20:00:00,BL,QT,40
2018-02-2,20:00:00,BL,RC,40
2018-02-2,20:00:00,BL,SB,40
2018-02-2,20:00:00,BL,SE,40
2018-02-2,20:00:00,BL,SG,40
2018-02-2,20:00:00,BL,SK,40
2018-02-2,20:00:00,BL,SM,40
2018-02-2,20:00:00,BL,TM,40
2018-02-2,20:00:00,BL,TP,40
2018-02-2,20:00:00,BL,TS,101
2018-02-2,20:00:00,BL,WC,40
2018-02-2,20:00:00,BL,WD,41
2018-02-2,20:00:00,BL,WI,40
2018-02-2,20:00:00,BL,YS,40
2018-02-2,21:00:00,BL,AM,40
2018-02-2,21:00:00,BL,BD,40
2018-02-2,21:00:00,BL,BK,40
2018-02-2,21:00:00,BL,BL,508
2018-02-2,21:00:00,BL,BM,40
2018-02-2,21:00:00,BL,BP,40
2018-02-2,21:00:00,BL,BS,40
2018-02-2,21:00:00,BL,BT,40
2018-02-2,21:00:00,BL,CH,40
2018-02-2,21:00:00,BL,CK,40
2018-02-2,21:00:00,BL,CL,40
2018-02-2,21:00:00,BL,DT,40
2018-02-2,21:00:00,BL,GL,40
2018-02-2,21:00:00,BL,HG,40
2018-02-2,21:00:00,BL,JE,174
2018-02-2,21:00:00,BL,JW,443
2018-02-2,21:00:00,BL,KL,40
2018-02-2,21:00:00,BL,MD,40
2018-02-2,21:00:00,BL,MP,40
2018-02-2,21:00:00,BL,NA,40
2018-02-2,21:00:00,BL,NV,40
2018-02-2,21:00:00,BL,OR,40
2018-02-2,21:00:00,BL,OT,40
2018-02-2,21:00:00,BL,PG,40
2018-02-2,21:00:00,BL,PN,69
2018-02-2,21:00:00,BL,PR,40
2018-02-2,21:00:00,BL,QT,40
2018-02-2,21:00:00,BL,RC,40
2018-02-2,21:00:00,BL,SB,40
2018-02-2,21:00:00,BL,SE,40
2018-02-2,21:00:00,BL,SG,40
2018-02-2,21:00:00,BL,SK,40
2018-02-2,21:00:00,BL,SL,40
2018-02-2,21:00:00,BL,SM,40
2018-02-2,21:00:00,BL,TM,40
2018-02-2,21:00:00,BL,TN,40
2018-02-2,21:00:00,BL,TP,40
2018-02-2,21:00:00,BL,TS,140
2018-02-2,21:00:00,BL,WC,46
2018-02-2,21:00:00,BL,WD,40
2018-02-2,21:00:00,BL,WI,40
2018-02-2,21:00:00,BL,YS,40
2018-02-2,22:00:00,BL,AM,40
2018-02-2,22:00:00,BL,BD,40
2018-02-2,22:00:00,BL,BK,40
2018-02-2,22:00:00,BL,BL,297
2018-02-2,22:00:00,BL,BM,40
2018-02-2,22:00:00,BL,BP,40
2018-02-2,22:00:00,BL,BS,40
2018-02-2,22:00:00,BL,CH,40
2018-02-2,22:00:00,BL,CK,40
2018-02-2,22:00:00,BL,CL,40
2018-02-2,22:00:00,BL,DT,40
2018-02-2,22:00:00,BL,HG,40
2018-02-2,22:00:00,BL,JE,120
2018-02-2,22:00:00,BL,JW,282
2018-02-2,22:00:00,BL,KL,40
2018-02-2,22:00:00,BL,MU,40
2018-02-2,22:00:00,BL,NV,40
2018-02-2,22:00:00,BL,PG,40
2018-02-2,22:00:00,BL,PL,40
2018-02-2,22:00:00,BL,PN,55
2018-02-2,22:00:00,BL,PR,40
2018-02-2,22:00:00,BL,QT,40
2018-02-2,22:00:00,BL,SB,40
2018-02-2,22:00:00,BL,SE,40
2018-02-2,22:00:00,BL,SG,40
2018-02-2,22:00:00,BL,SK,40
2018-02-2,22:00:00,BL,SM,40
2018-02-2,22:00:00,BL,TM,40
2018-02-2,22:00:00,BL,TP,40
2018-02-2,22:00:00,BL,TS,40
2018-02-2,22:00:00,BL,WC,40
2018-02-2,22:00:00,BL,WD,40
2018-02-2,22:00:00,BL,WI,40
2018-02-2,22:00:00,BL,YS,40
2018-02-2,23:00:00,BL,BD,40
2018-02-2,23:00:00,BL,BK,40
2018-02-2,23:00:00,BL,BL,66
2018-02-2,23:00:00,BL,CK,40
2018-02-2,23:00:00,BL,CL,40
2018-02-2,23:00:00,BL,GL,40
2018-02-2,23:00:00,BL,JE,40
2018-02-2,23:00:00,BL,JW,115
2018-02-2,23:00:00,BL,NV,40
2018-02-2,23:00:00,BL,PN,40
2018-02-2,23:00:00,BL,TN,40
2018-02-2,23:00:00,BL,TS,40
2018-02-2,23:00:00,BL,WI,40
2018-02-2,23:00:00,BL,YS,40
2018-02-2,00:00:00,BK,AM,40
2018-02-2,00:00:00,BK,BD,40
2018-02-2,00:00:00,BK,BK,558
2018-02-2,00:00:00,BK,BM,40
2018-02-2,00:00:00,BK,BP,122
2018-02-2,00:00:00,BK,BS,40
2018-02-2,00:00:00,BK,BT,40
2018-02-2,00:00:00,BK,CH,40
2018-02-2,00:00:00,BK,CK,103
2018-02-2,00:00:00,BK,CL,46
2018-02-2,00:00:00,BK,DT,40
2018-02-2,00:00:00,BK,GL,40
2018-02-2,00:00:00,BK,HG,40
2018-02-2,00:00:00,BK,JE,109
2018-02-2,00:00:00,BK,JW,72
2018-02-2,00:00:00,BK,KL,40
2018-02-2,00:00:00,BK,MP,40
2018-02-2,00:00:00,BK,MU,40
2018-02-2,00:00:00,BK,NV,40
2018-02-2,00:00:00,BK,PG,40
2018-02-2,00:00:00,BK,QT,40
2018-02-2,00:00:00,BK,RC,40
2018-02-2,00:00:00,BK,SB,40
2018-02-2,00:00:00,BK,SE,40
2018-02-2,00:00:00,BK,SG,40
2018-02-2,00:00:00,BK,SI,40
2018-02-2,00:00:00,BK,TH,40
2018-02-2,00:00:00,BK,TM,40
2018-02-2,00:00:00,BK,TP,40
2018-02-2,00:00:00,BK,WC,40
2018-02-2,00:00:00,BK,WD,40
2018-02-2,00:00:00,BK,WI,40
2018-02-2,00:00:00,BK,YS,40
2018-02-2,01:00:00,BK,AM,40
2018-02-2,01:00:00,BK,BD,40
2018-02-2,01:00:00,BK,BK,787
2018-02-2,01:00:00,BK,BL,40
2018-02-2,01:00:00,BK,BM,40
2018-02-2,01:00:00,BK,BP,212
2018-02-2,01:00:00,BK,BS,40
2018-02-2,01:00:00,BK,BT,77
2018-02-2,01:00:00,BK,CH,40
2018-02-2,01:00:00,BK,CK,138
2018-02-2,01:00:00,BK,CL,55
2018-02-2,01:00:00,BK,DT,40
2018-02-2,01:00:00,BK,GL,40
2018-02-2,01:00:00,BK,HG,40
2018-02-2,01:00:00,BK,JE,171
2018-02-2,01:00:00,BK,JW,92
2018-02-2,01:00:00,BK,KL,40
2018-02-2,01:00:00,BK,MP,40
2018-02-2,01:00:00,BK,MU,40
2018-02-2,01:00:00,BK,OR,40
2018-02-2,01:00:00,BK,OT,40
2018-02-2,01:00:00,BK,PG,40
2018-02-2,01:00:00,BK,PN,40
2018-02-2,01:00:00,BK,PR,40
2018-02-2,01:00:00,BK,QT,40
2018-02-2,01:00:00,BK,RC,40
2018-02-2,01:00:00,BK,SB,40
2018-02-2,01:00:00,BK,SE,40
2018-02-2,01:00:00,BK,SG,40
2018-02-2,01:00:00,BK,SI,40
2018-02-2,01:00:00,BK,SL,40
2018-02-2,01:00:00,BK,SM,40
2018-02-2,01:00:00,BK,TH,40
2018-02-2,01:00:00,BK,TM,40
2018-02-2,01:00:00,BK,TP,40
2018-02-2,01:00:00,BK,TS,40
2018-02-2,01:00:00,BK,WC,40
2018-02-2,01:00:00,BK,WD,40
2018-02-2,01:00:00,BK,WI,40
2018-02-2,01:00:00,BK,YS,40
2018-02-2,02:00:00,BK,AM,40
2018-02-2,02:00:00,BK,BD,40
2018-02-2,02:00:00,BK,BK,660
2018-02-2,02:00:00,BK,BL,40
2018-02-2,02:00:00,BK,BM,40
2018-02-2,02:00:00,BK,BP,150
2018-02-2,02:00:00,BK,BS,40
2018-02-2,02:00:00,BK,BT,62
2018-02-2,02:00:00,BK,CC,40
2018-02-2,02:00:00,BK,CH,40
2018-02-2,02:00:00,BK,CK,97
2018-02-2,02:00:00,BK,CL,45
2018-02-2,02:00:00,BK,DT,40
2018-02-2,02:00:00,BK,GL,40
2018-02-2,02:00:00,BK,HG,40
2018-02-2,02:00:00,BK,JE,119
2018-02-2,02:00:00,BK,JW,59
2018-02-2,02:00:00,BK,KL,40
2018-02-2,02:00:00,BK,MP,40
2018-02-2,02:00:00,BK,NT,40
2018-02-2,02:00:00,BK,NV,40
2018-02-2,02:00:00,BK,OR,40
2018-02-2,02:00:00,BK,OT,40
2018-02-2,02:00:00,BK,PG,40
2018-02-2,02:00:00,BK,PL,40
2018-02-2,02:00:00,BK,PN,40
2018-02-2,02:00:00,BK,PR,40
2018-02-2,02:00:00,BK,QT,40
2018-02-2,02:00:00,BK,RC,40
2018-02-2,02:00:00,BK,RV,40
2018-02-2,02:00:00,BK,SB,40
2018-02-2,02:00:00,BK,SE,40
2018-02-2,02:00:00,BK,SG,40
2018-02-2,02:00:00,BK,SI,40
2018-02-2,02:00:00,BK,SK,40
2018-02-2,02:00:00,BK,SR,40
2018-02-2,02:00:00,BK,TH,40
2018-02-2,02:00:00,BK,TM,40
2018-02-2,02:00:00,BK,TN,40
2018-02-2,02:00:00,BK,TP,40
2018-02-2,02:00:00,BK,TS,40
2018-02-2,02:00:00,BK,WC,40
2018-02-2,02:00:00,BK,WD,40
2018-02-2,02:00:00,BK,WI,40
2018-02-2,02:00:00,BK,YS,40
2018-02-2,03:00:00,BK,AM,40
2018-02-2,03:00:00,BK,BD,40
2018-02-2,03:00:00,BK,BK,590
2018-02-2,03:00:00,BK,BL,40
2018-02-2,03:00:00,BK,BM,40
2018-02-2,03:00:00,BK,BP,120
2018-02-2,03:00:00,BK,BS,40
2018-02-2,03:00:00,BK,BT,54
2018-02-2,03:00:00,BK,CH,40
2018-02-2,03:00:00,BK,CK,78
2018-02-2,03:00:00,BK,CL,54
2018-02-2,03:00:00,BK,DT,40
2018-02-2,03:00:00,BK,GL,40
2018-02-2,03:00:00,BK,HG,40
2018-02-2,03:00:00,BK,JE,146
2018-02-2,03:00:00,BK,JW,74
2018-02-2,03:00:00,BK,KL,40
2018-02-2,03:00:00,BK,MP,40
2018-02-2,03:00:00,BK,MS,40
2018-02-2,03:00:00,BK,NV,40
2018-02-2,03:00:00,BK,OR,40
2018-02-2,03:00:00,BK,OT,40
2018-02-2,03:00:00,BK,PG,40
2018-02-2,03:00:00,BK,PL,40
2018-02-2,03:00:00,BK,PN,40
2018-02-2,03:00:00,BK,PR,40
2018-02-2,03:00:00,BK,QT,40
2018-02-2,03:00:00,BK,RC,40
2018-02-2,03:00:00,BK,RV,40
2018-02-2,03:00:00,BK,SB,40
2018-02-2,03:00:00,BK,SE,40
2018-02-2,03:00:00,BK,SG,40
2018-02-2,03:00:00,BK,SI,40
2018-02-2,03:00:00,BK,SK,40
2018-02-2,03:00:00,BK,SL,40
2018-02-2,03:00:00,BK,SR,40
2018-02-2,03:00:00,BK,TH,40
2018-02-2,03:00:00,BK,TM,40
2018-02-2,03:00:00,BK,TN,40
