,date,time,origin,origin_name,origin_lon,origin_lat,destination,dest_name,dest_lon,dest_lat,total_count,key,driving,public,ratio,difference
20770,2/2/18,0:00:00,TP,TOA PAYOH,103.86106,1.33668,KL,KALLANG,103.86643,1.31033,59,TPKL,8,38,4.75,30
20794,2/2/18,0:00:00,TP,TOA PAYOH,103.86106,1.33668,NV,NOVENA,103.83531,1.32699,97,TPNV,8,29,3.63,21
20818,2/2/18,0:00:00,TP,TOA PAYOH,103.86106,1.33668,SG,SERANGOON,103.86782,1.3652,76,TPSG,8,36,4.50,28
21762,2/2/18,0:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,CK,CHOA CHU KANG,103.74719,1.38555,53,WCCK,17,54,3.18,37
21786,2/2/18,0:00:00,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,JW,JURONG WEST,103.70487,1.3416,58,WCJW,13,40,3.08,27
22067,2/2/18,0:00:00,WD,WOODLANDS,103.78771,1.44068,SB,SEMBAWANG,103.81883,1.45575,127,WDSB,8,19,2.38,11
22091,2/2/18,0:00:00,WD,WOODLANDS,103.78771,1.44068,YS,YISHUN,103.83756,1.41544,65,WDYS,14,22,1.57,8
22772,2/2/18,0:00:00,YS,YISHUN,103.83756,1.41544,AM,ANG MO KIO,103.8421,1.38009,49,YSAM,14,27,1.93,13
22796,2/2/18,0:00:00,YS,YISHUN,103.83756,1.41544,SB,SEMBAWANG,103.81883,1.45575,97,YSSB,10,16,1.60,6
22820,2/2/18,0:00:00,YS,YISHUN,103.83756,1.41544,WD,WOODLANDS,103.78771,1.44068,86,YSWD,16,23,1.44,7
1,2/2/18,1:00:00,AM,ANG MO KIO,103.8421,1.38009,BS,BISHAN,103.84042,1.35496,170,AMBS,7,20,2.86,13
25,2/2/18,1:00:00,AM,ANG MO KIO,103.8421,1.38009,HG,HOUGANG,103.8898,1.36364,72,AMHG,14,47,3.36,33
49,2/2/18,1:00:00,AM,ANG MO KIO,103.8421,1.38009,SE,SENGKANG,103.8877,1.39127,57,AMSE,17,52,3.06,35
71,2/2/18,1:00:00,AM,ANG MO KIO,103.8421,1.38009,SG,SERANGOON,103.86782,1.3652,278,AMSG,8,30,3.75,22
95,2/2/18,1:00:00,AM,ANG MO KIO,103.8421,1.38009,YS,YISHUN,103.83756,1.41544,81,AMYS,15,26,1.73,11
118,2/2/18,1:00:00,AM,ANG MO KIO,103.8421,1.38009,TP,TOA PAYOH,103.86106,1.33668,46,AMTP,13,37,2.85,24
140,2/2/18,1:00:00,AM,ANG MO KIO,103.8421,1.38009,WD,WOODLANDS,103.78771,1.44068,42,AMWD,17,38,2.24,21
681,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,CH,CHANGI,103.99782,1.35081,80,BDCH,10,56,5.60,46
705,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,GL,GEYLANG,103.88953,1.3209,292,BDGL,16,21,1.31,5
729,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,HG,HOUGANG,103.8898,1.36364,90,BDHG,18,49,2.72,31
753,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,MP,MARINE PARADE,103.89627,1.30023,273,BDMP,14,31,2.21,17
777,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,PR,PASIR RIS,103.9483,1.37862,68,BDPR,15,27,1.80,12
800,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,TM,TAMPINES,103.95422,1.34373,581,BDTM,12,32,2.67,20
823,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,KL,KALLANG,103.86643,1.31033,51,BDKL,15,31,2.07,16
844,2/2/18,1:00:00,BD,BEDOK,103.92841,1.32405,PL,PAYA LEBAR,103.91477,1.35939,43,BDPL,13,56,4.31,43
1397,2/2/18,1:00:00,BK,BUKIT BATOK,103.75474,1.35565,BP,BUKIT PANJANG,103.77304,1.36674,212,BKBP,7,27,3.86,20
1421,2/2/18,1:00:00,BK,BUKIT BATOK,103.75474,1.35565,CK,CHOA CHU KANG,103.74719,1.38555,138,BKCK,10,36,3.60,26
1445,2/2/18,1:00:00,BK,BUKIT BATOK,103.75474,1.35565,CL,CLEMENTI,103.76074,1.3176,55,BKCL,11,38,3.45,27
1469,2/2/18,1:00:00,BK,BUKIT BATOK,103.75474,1.35565,JE,JURONG EAST,103.73479,1.32044,171,BKJE,14,43,3.07,29
1493,2/2/18,1:00:00,BK,BUKIT BATOK,103.75474,1.35565,JW,JURONG WEST,103.70487,1.3416,92,BKJW,21,71,3.38,50
1516,2/2/18,1:00:00,BK,BUKIT BATOK,103.75474,1.35565,BT,BUKIT TIMAH,103.79069,1.32999,77,BKBT,17,29,1.71,12
1998,2/2/18,1:00:00,BL,BOON LAY,103.70223,1.3148,JW,JURONG WEST,103.70487,1.3416,165,BLJW,9,26,2.89,17
2021,2/2/18,1:00:00,BL,BOON LAY,103.70223,1.3148,JE,JURONG EAST,103.73479,1.32044,55,BLJE,11,43,3.91,32
2192,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,DT,DOWNTOWN CORE,103.8543,1.28508,105,BMDT,9,29,3.22,20
2215,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,OT,OUTRAM,103.84206,1.28286,76,BMOT,7,26,3.71,19
2239,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,QT,QUEENSTOWN,103.78434,1.28916,193,BMQT,10,40,4.00,30
2263,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,SI,SOUTHERN ISLANDS,103.83581,1.24299,113,BMSI,8,36,4.50,28
2287,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,SR,SINGAPORE RIVER,103.84121,1.29011,57,BMSR,7,32,4.57,25
2307,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,BD,BEDOK,103.92841,1.32405,51,BMBD,17,46,2.71,29
2326,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,GL,GEYLANG,103.88953,1.3209,50,BMGL,19,40,2.11,21
2346,2/2/18,1:00:00,BM,BUKIT MERAH,103.82311,1.27548,KL,KALLANG,103.86643,1.31033,50,BMKL,14,37,2.64,23
2932,2/2/18,1:00:00,BP,BUKIT PANJANG,103.77304,1.36674,BK,BUKIT BATOK,103.75474,1.35565,170,BPBK,10,28,2.80,18
2956,2/2/18,1:00:00,BP,BUKIT PANJANG,103.77304,1.36674,CK,CHOA CHU KANG,103.74719,1.38555,208,BPCK,9,21,2.33,12
2979,2/2/18,1:00:00,BP,BUKIT PANJANG,103.77304,1.36674,SK,SUNGEI KADUT,103.75747,1.41807,62,BPSK,12,26,2.17,14
3431,2/2/18,1:00:00,BS,BISHAN,103.84042,1.35496,AM,ANG MO KIO,103.8421,1.38009,217,BSAM,12,20,1.67,8
3455,2/2/18,1:00:00,BS,BISHAN,103.84042,1.35496,SG,SERANGOON,103.86782,1.3652,74,BSSG,8,27,3.38,19
3479,2/2/18,1:00:00,BS,BISHAN,103.84042,1.35496,TP,TOA PAYOH,103.86106,1.33668,169,BSTP,10,32,3.20,22
4004,2/2/18,1:00:00,BT,BUKIT TIMAH,103.79069,1.32999,BK,BUKIT BATOK,103.75474,1.35565,80,BTBK,11,31,2.82,20
4045,2/2/18,1:00:00,BT,BUKIT TIMAH,103.79069,1.32999,CL,CLEMENTI,103.76074,1.3176,93,BTCL,9,34,3.78,25
4069,2/2/18,1:00:00,BT,BUKIT TIMAH,103.79069,1.32999,QT,QUEENSTOWN,103.78434,1.28916,127,BTQT,13,41,3.15,28
4093,2/2/18,1:00:00,BT,BUKIT TIMAH,103.79069,1.32999,TN,TANGLIN,103.8175,1.30828,82,BTTN,11,31,2.82,20
4666,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,BD,BEDOK,103.92841,1.32405,213,CHBD,12,46,3.83,34
4690,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,BM,BUKIT MERAH,103.82311,1.27548,62,CHBM,21,78,3.71,57
4710,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,DT,DOWNTOWN CORE,103.8543,1.28508,62,CHDT,20,69,3.45,49
4730,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,GL,GEYLANG,103.88953,1.3209,92,CHGL,21,63,3.00,42
4753,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,HG,HOUGANG,103.8898,1.36364,89,CHHG,18,56,3.11,38
4774,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,KL,KALLANG,103.86643,1.31033,54,CHKL,20,60,3.00,40
4794,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,PG,PUNGGOL,103.91004,1.40536,74,CHPG,16,52,3.25,36
4813,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,PR,PASIR RIS,103.9483,1.37862,194,CHPR,10,35,3.50,25
4855,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,SE,SENGKANG,103.8877,1.39127,107,CHSE,18,65,3.61,47
4891,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,TM,TAMPINES,103.95422,1.34373,346,CHTM,6,38,6.33,32
4915,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,WD,WOODLANDS,103.78771,1.44068,82,CHWD,29,98,3.38,69
4935,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,YS,YISHUN,103.83756,1.41544,69,CHYS,27,75,2.78,48
4954,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,MP,MARINE PARADE,103.89627,1.30023,43,CHMP,17,68,4.00,51
4972,2/2/18,1:00:00,CH,CHANGI,103.99782,1.35081,RC,ROCHOR,103.85325,1.30426,55,CHRC,19,64,3.37,45
5235,2/2/18,1:00:00,CK,CHOA CHU KANG,103.74719,1.38555,BK,BUKIT BATOK,103.75474,1.35565,109,CKBK,14,34,2.43,20
5259,2/2/18,1:00:00,CK,CHOA CHU KANG,103.74719,1.38555,BP,BUKIT PANJANG,103.77304,1.36674,181,CKBP,9,19,2.11,10
5283,2/2/18,1:00:00,CK,CHOA CHU KANG,103.74719,1.38555,SK,SUNGEI KADUT,103.75747,1.41807,111,CKSK,11,30,2.73,19
5307,2/2/18,1:00:00,CK,CHOA CHU KANG,103.74719,1.38555,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,86,CKWC,15,58,3.87,43
5330,2/2/18,1:00:00,CK,CHOA CHU KANG,103.74719,1.38555,JW,JURONG WEST,103.70487,1.3416,43,CKJW,16,43,2.69,27
5768,2/2/18,1:00:00,CL,CLEMENTI,103.76074,1.3176,BK,BUKIT BATOK,103.75474,1.35565,68,CLBK,12,30,2.50,18
5792,2/2/18,1:00:00,CL,CLEMENTI,103.76074,1.3176,BT,BUKIT TIMAH,103.79069,1.32999,100,CLBT,12,38,3.17,26
5816,2/2/18,1:00:00,CL,CLEMENTI,103.76074,1.3176,JE,JURONG EAST,103.73479,1.32044,154,CLJE,9,16,1.78,7
5840,2/2/18,1:00:00,CL,CLEMENTI,103.76074,1.3176,QT,QUEENSTOWN,103.78434,1.28916,219,CLQT,6,30,5.00,24
5863,2/2/18,1:00:00,CL,CLEMENTI,103.76074,1.3176,JW,JURONG WEST,103.70487,1.3416,42,CLJW,17,29,1.71,12
6326,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,AM,ANG MO KIO,103.8421,1.38009,59,DTAM,21,38,1.81,17
6349,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BD,BEDOK,103.92841,1.32405,96,DTBD,18,35,1.94,17
6373,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BM,BUKIT MERAH,103.82311,1.27548,188,DTBM,13,28,2.15,15
6414,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,GL,GEYLANG,103.88953,1.3209,150,DTGL,16,29,1.81,13
6438,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,HG,HOUGANG,103.8898,1.36364,116,DTHG,18,39,2.17,21
6460,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,JW,JURONG WEST,103.70487,1.3416,74,DTJW,31,50,1.61,19
6480,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,KL,KALLANG,103.86643,1.31033,159,DTKL,10,27,2.70,17
6504,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,MP,MARINE PARADE,103.89627,1.30023,54,DTMP,12,37,3.08,25
6523,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,NV,NOVENA,103.83531,1.32699,51,DTNV,14,26,1.86,12
6544,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,OR,ORCHARD,103.83358,1.30381,46,DTOR,10,23,2.30,13
6565,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,OT,OUTRAM,103.84206,1.28286,70,DTOT,7,18,2.57,11
6589,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,PG,PUNGGOL,103.91004,1.40536,46,DTPG,21,56,2.67,35
6620,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,QT,QUEENSTOWN,103.78434,1.28916,73,DTQT,17,44,2.59,27
6643,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,RC,ROCHOR,103.85325,1.30426,97,DTRC,9,23,2.56,14
6667,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,SE,SENGKANG,103.8877,1.39127,68,DTSE,23,49,2.13,26
6685,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,SG,SERANGOON,103.86782,1.3652,50,DTSG,16,50,3.13,34
6705,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,SR,SINGAPORE RIVER,103.84121,1.29011,101,DTSR,11,23,2.09,12
6726,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,SV,STRAITS VIEW,103.85878,1.27124,65,DTSV,6,14,2.33,8
6749,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,TM,TAMPINES,103.95422,1.34373,58,DTTM,21,52,2.48,31
6773,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,TP,TOA PAYOH,103.86106,1.33668,84,DTTP,14,42,3.00,28
6793,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,WD,WOODLANDS,103.78771,1.44068,54,DTWD,29,55,1.90,26
6814,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,YS,YISHUN,103.83756,1.41544,66,DTYS,27,43,1.59,16
6834,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BK,BUKIT BATOK,103.75474,1.35565,42,DTBK,26,54,2.08,28
6851,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BP,BUKIT PANJANG,103.77304,1.36674,46,DTBP,26,56,2.15,30
6868,2/2/18,1:00:00,DT,DOWNTOWN CORE,103.8543,1.28508,BS,BISHAN,103.84042,1.35496,50,DTBS,18,33,1.83,15
7134,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,BD,BEDOK,103.92841,1.32405,302,GLBD,11,21,1.91,10
7158,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,DT,DOWNTOWN CORE,103.8543,1.28508,54,GLDT,15,27,1.80,12
7182,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,HG,HOUGANG,103.8898,1.36364,96,GLHG,16,36,2.25,20
7206,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,KL,KALLANG,103.86643,1.31033,289,GLKL,12,23,1.92,11
7230,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,MP,MARINE PARADE,103.89627,1.30023,242,GLMP,12,25,2.08,13
7254,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,SE,SENGKANG,103.8877,1.39127,49,GLSE,24,43,1.79,19
7276,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,TM,TAMPINES,103.95422,1.34373,84,GLTM,16,38,2.38,22
7300,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,TP,TOA PAYOH,103.86106,1.33668,107,GLTP,12,48,4.00,36
7342,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,AM,ANG MO KIO,103.8421,1.38009,51,GLAM,19,43,2.26,24
7364,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,BM,BUKIT MERAH,103.82311,1.27548,45,GLBM,18,37,2.06,19
7385,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,PR,PASIR RIS,103.9483,1.37862,45,GLPR,18,33,1.83,15
7405,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,RC,ROCHOR,103.85325,1.30426,65,GLRC,14,29,2.07,15
7425,2/2/18,1:00:00,GL,GEYLANG,103.88953,1.3209,SG,SERANGOON,103.86782,1.3652,54,GLSG,15,31,2.07,16
7877,2/2/18,1:00:00,HG,HOUGANG,103.8898,1.36364,BD,BEDOK,103.92841,1.32405,111,HGBD,19,52,2.74,33
7901,2/2/18,1:00:00,HG,HOUGANG,103.8898,1.36364,GL,GEYLANG,103.88953,1.3209,77,HGGL,18,35,1.94,17
7925,2/2/18,1:00:00,HG,HOUGANG,103.8898,1.36364,PL,PAYA LEBAR,103.91477,1.35939,158,HGPL,11,54,4.91,43
7949,2/2/18,1:00:00,HG,HOUGANG,103.8898,1.36364,SE,SENGKANG,103.8877,1.39127,261,HGSE,12,23,1.92,11
7973,2/2/18,1:00:00,HG,HOUGANG,103.8898,1.36364,SG,SERANGOON,103.86782,1.3652,316,HGSG,10,25,2.50,15
7996,2/2/18,1:00:00,HG,HOUGANG,103.8898,1.36364,AM,ANG MO KIO,103.8421,1.38009,51,HGAM,15,49,3.27,34
8019,2/2/18,1:00:00,HG,HOUGANG,103.8898,1.36364,KL,KALLANG,103.86643,1.31033,46,HGKL,16,37,2.31,21
8555,2/2/18,1:00:00,JE,JURONG EAST,103.73479,1.32044,BK,BUKIT BATOK,103.75474,1.35565,134,JEBK,13,37,2.85,24
8599,2/2/18,1:00:00,JE,JURONG EAST,103.73479,1.32044,CL,CLEMENTI,103.76074,1.3176,151,JECL,7,15,2.14,8
8623,2/2/18,1:00:00,JE,JURONG EAST,103.73479,1.32044,JW,JURONG WEST,103.70487,1.3416,363,JEJW,14,26,1.86,12
8646,2/2/18,1:00:00,JE,JURONG EAST,103.73479,1.32044,BL,BOON LAY,103.70223,1.3148,45,JEBL,13,46,3.54,33
8668,2/2/18,1:00:00,JE,JURONG EAST,103.73479,1.32044,QT,QUEENSTOWN,103.78434,1.28916,59,JEQT,10,33,3.30,23
9216,2/2/18,1:00:00,JW,JURONG WEST,103.70487,1.3416,BL,BOON LAY,103.70223,1.3148,154,JWBL,13,27,2.08,14
9240,2/2/18,1:00:00,JW,JURONG WEST,103.70487,1.3416,JE,JURONG EAST,103.73479,1.32044,297,JWJE,14,28,2.00,14
9264,2/2/18,1:00:00,JW,JURONG WEST,103.70487,1.3416,WC,WESTERN WATER CATCHMENT,103.68972,1.38214,61,JWWC,11,38,3.45,27
9287,2/2/18,1:00:00,JW,JURONG WEST,103.70487,1.3416,CK,CHOA CHU KANG,103.74719,1.38555,45,JWCK,16,46,2.88,30
9308,2/2/18,1:00:00,JW,JURONG WEST,103.70487,1.3416,PN,PIONEER,103.67299,1.31259,57,JWPN,21,54,2.57,33
9330,2/2/18,1:00:00,JW,JURONG WEST,103.70487,1.3416,TS,TUAS,103.63072,1.28389,43,JWTS,20,60,3.00,40
9865,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,AM,ANG MO KIO,103.8421,1.38009,63,KLAM,17,55,3.24,38
9888,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,BD,BEDOK,103.92841,1.32405,105,KLBD,16,31,1.94,15
9912,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,BM,BUKIT MERAH,103.82311,1.27548,46,KLBM,16,37,2.31,21
9936,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,DT,DOWNTOWN CORE,103.8543,1.28508,100,KLDT,10,27,2.70,17
9960,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,GL,GEYLANG,103.88953,1.3209,308,KLGL,10,26,2.60,16
9984,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,HG,HOUGANG,103.8898,1.36364,78,KLHG,14,35,2.50,21
10008,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,MP,MARINE PARADE,103.89627,1.30023,45,KLMP,12,36,3.00,24
10031,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,NV,NOVENA,103.83531,1.32699,123,KLNV,11,38,3.45,27
10055,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,RC,ROCHOR,103.85325,1.30426,144,KLRC,10,21,2.10,11
10100,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,TM,TAMPINES,103.95422,1.34373,80,KLTM,18,44,2.44,26
10124,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,TP,TOA PAYOH,103.86106,1.33668,97,KLTP,10,43,4.30,33
10147,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,JW,JURONG WEST,103.70487,1.3416,47,KLJW,30,59,1.97,29
10165,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,ME,MARINA EAST,103.87231,1.28856,43,KLME,14,49,3.50,35
10182,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,SG,SERANGOON,103.86782,1.3652,58,KLSG,12,37,3.08,25
10202,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,WD,WOODLANDS,103.78771,1.44068,42,KLWD,25,66,2.64,41
10222,2/2/18,1:00:00,KL,KALLANG,103.86643,1.31033,YS,YISHUN,103.83756,1.41544,45,KLYS,23,54,2.35,31
10641,2/2/18,1:00:00,LK,LIM CHU KANG,103.71929,1.43064,SK,SUNGEI KADUT,103.75747,1.41807,46,LKSK,13,79,6.08,66
10672,2/2/18,1:00:00,MD,MANDAI,103.80247,1.42363,YS,YISHUN,103.83756,1.41544,45,MDYS,7,19,2.71,12
10736,2/2/18,1:00:00,MP,MARINE PARADE,103.89627,1.30023,BD,BEDOK,103.92841,1.32405,208,MPBD,9,33,3.67,24
10760,2/2/18,1:00:00,MP,MARINE PARADE,103.89627,1.30023,GL,GEYLANG,103.88953,1.3209,225,MPGL,12,24,2.00,12
10783,2/2/18,1:00:00,MP,MARINE PARADE,103.89627,1.30023,KL,KALLANG,103.86643,1.31033,51,MPKL,10,35,3.50,25
11452,2/2/18,1:00:00,NT,NEWTON,103.83808,1.30866,NV,NOVENA,103.83531,1.32699,43,NTNV,8,20,2.50,12
11818,2/2/18,1:00:00,NV,NOVENA,103.83531,1.32699,KL,KALLANG,103.86643,1.31033,124,NVKL,14,33,2.36,19
11842,2/2/18,1:00:00,NV,NOVENA,103.83531,1.32699,TP,TOA PAYOH,103.86106,1.33668,146,NVTP,11,28,2.55,17
12433,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,KL,KALLANG,103.86643,1.31033,53,ORKL,13,35,2.69,22
12457,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,NV,NOVENA,103.83531,1.32699,53,ORNV,10,22,2.20,12
12480,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,RC,ROCHOR,103.85325,1.30426,46,ORRC,7,19,2.71,12
12499,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,TN,TANGLIN,103.8175,1.30828,63,ORTN,9,25,2.78,16
12522,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,BM,BUKIT MERAH,103.82311,1.27548,53,ORBM,12,40,3.33,28
12544,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,DT,DOWNTOWN CORE,103.8543,1.28508,46,ORDT,9,24,2.67,15
12564,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,GL,GEYLANG,103.88953,1.3209,42,ORGL,17,38,2.24,21
12584,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,HG,HOUGANG,103.8898,1.36364,43,ORHG,16,33,2.06,17
12599,2/2/18,1:00:00,OR,ORCHARD,103.83358,1.30381,SR,SINGAPORE RIVER,103.84121,1.29011,49,ORSR,8,28,3.50,20
12987,2/2/18,1:00:00,OT,OUTRAM,103.84206,1.28286,BM,BUKIT MERAH,103.82311,1.27548,103,OTBM,9,26,2.89,17
13011,2/2/18,1:00:00,OT,OUTRAM,103.84206,1.28286,DT,DOWNTOWN CORE,103.8543,1.28508,62,OTDT,5,17,3.40,12
13049,2/2/18,1:00:00,OT,OUTRAM,103.84206,1.28286,KL,KALLANG,103.86643,1.31033,43,OTKL,13,22,1.69,9
13526,2/2/18,1:00:00,PG,PUNGGOL,103.91004,1.40536,HG,HOUGANG,103.8898,1.36364,42,PGHG,13,29,2.23,16
13570,2/2/18,1:00:00,PG,PUNGGOL,103.91004,1.40536,SE,SENGKANG,103.8877,1.39127,101,PGSE,9,29,3.22,20
13594,2/2/18,1:00:00,PG,PUNGGOL,103.91004,1.40536,SL,SELETAR,103.87709,1.41434,140,PGSL,9,52,5.78,43
14009,2/2/18,1:00:00,PL,PAYA LEBAR,103.91477,1.35939,HG,HOUGANG,103.8898,1.36364,211,PLHG,9,53,5.89,44
14033,2/2/18,1:00:00,PL,PAYA LEBAR,103.91477,1.35939,TM,TAMPINES,103.95422,1.34373,131,PLTM,15,62,4.13,47
14055,2/2/18,1:00:00,PL,PAYA LEBAR,103.91477,1.35939,BD,BEDOK,103.92841,1.32405,42,PLBD,14,53,3.79,39
14074,2/2/18,1:00:00,PL,PAYA LEBAR,103.91477,1.35939,PR,PASIR RIS,103.9483,1.37862,120,PLPR,12,66,5.50,54
14212,2/2/18,1:00:00,PN,PIONEER,103.67299,1.31259,JW,JURONG WEST,103.70487,1.3416,54,PNJW,22,53,2.41,31
14517,2/2/18,1:00:00,PR,PASIR RIS,103.9483,1.37862,BD,BEDOK,103.92841,1.32405,41,PRBD,16,25,1.56,9
14540,2/2/18,1:00:00,PR,PASIR RIS,103.9483,1.37862,CH,CHANGI,103.99782,1.35081,72,PRCH,6,50,8.33,44
14564,2/2/18,1:00:00,PR,PASIR RIS,103.9483,1.37862,TM,TAMPINES,103.95422,1.34373,271,PRTM,6,30,5.00,24
14587,2/2/18,1:00:00,PR,PASIR RIS,103.9483,1.37862,PG,PUNGGOL,103.91004,1.40536,65,PRPG,10,37,3.70,27
14607,2/2/18,1:00:00,PR,PASIR RIS,103.9483,1.37862,PL,PAYA LEBAR,103.91477,1.35939,76,PRPL,15,66,4.40,51
14629,2/2/18,1:00:00,PR,PASIR RIS,103.9483,1.37862,SE,SENGKANG,103.8877,1.39127,49,PRSE,12,34,2.83,22
15014,2/2/18,1:00:00,QT,QUEENSTOWN,103.78434,1.28916,BM,BUKIT MERAH,103.82311,1.27548,257,QTBM,8,35,4.38,27
15038,2/2/18,1:00:00,QT,QUEENSTOWN,103.78434,1.28916,BT,BUKIT TIMAH,103.79069,1.32999,149,QTBT,15,37,2.47,22
15062,2/2/18,1:00:00,QT,QUEENSTOWN,103.78434,1.28916,CL,CLEMENTI,103.76074,1.3176,232,QTCL,7,31,4.43,24
15107,2/2/18,1:00:00,QT,QUEENSTOWN,103.78434,1.28916,TN,TANGLIN,103.8175,1.30828,101,QTTN,12,44,3.67,32
15130,2/2/18,1:00:00,QT,QUEENSTOWN,103.78434,1.28916,JE,JURONG EAST,103.73479,1.32044,78,QTJE,12,35,2.92,23
15731,2/2/18,1:00:00,RC,ROCHOR,103.85325,1.30426,BD,BEDOK,103.92841,1.32405,70,RCBD,18,37,2.06,19
